date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,year,day_of_month,day_of_week,month
2016-09-03,13691.0,102.0,473,210.83333330000002,847,249.16666669999998,931,18.0,18.91666667,21.0,0.3,1.8625,3.8,4.229,4.47325,4.852,48.72,77.81083333,100.0,22.0,26.79166667,33.0,950,950.0,950,0,1,0,2016,3,5,9
2016-09-04,12391.0,125.20833329999999,476,89.04166667,461,183.91666669999998,766,18.0,18.70833333,20.0,0.5,2.825,5.4,4.357,4.759541667,5.141,53.56,80.67291667,100.0,22.0,26.125,32.0,950,950.0,950,0,1,0,2016,4,6,9
2016-09-05,11763.0,138.41666669999998,477,121.625,521,215.54166669999998,731,18.0,18.875,21.0,2.0,3.866666667,5.8,4.803999999999999,5.093333333,5.354,52.53,80.3125,100.0,22.0,26.33333333,32.0,950,950.0,950,1,0,0,2016,5,0,9
2016-09-06,12102.0,140.83333330000002,468,92.625,393,211.0,772,19.0,19.5,21.0,1.1,3.070833333,4.7,4.172,4.414125,4.587,52.75,80.67666667,100.0,22.0,26.79166667,33.0,950,950.0,950,1,0,0,2016,6,1,9
2016-09-07,12159.0,98.70833333,468,234.29166669999998,923,253.33333330000002,953,15.0,17.91666667,20.0,0.9,2.245833333,4.1,3.014,3.355333333,4.046,40.43,75.33833333,100.0,22.0,26.79166667,34.0,950,952.9166667000002,960,1,0,0,2016,7,2,9
2016-09-08,12893.0,50.91666667,197,342.5,919,292.3333333,969,15.0,16.125,18.0,0.8,1.6875,3.4,2.825,3.0755,3.418,36.97,68.2325,100.0,20.0,26.95833333,35.0,950,950.0,950,1,0,0,2016,8,3,9
2016-09-09,12502.0,47.25,118,366.625,918,299.4166667,975,13.0,15.0,17.0,0.8,1.8958333330000001,4.0,2.517,2.863208333,3.266,30.46,63.535,93.54,20.0,27.16666667,35.0,950,950.0,950,1,0,0,2016,9,4,9
2016-09-10,14467.0,50.0,129,354.3333333,892,293.9583333,959,15.0,16.75,20.0,0.3,2.0291666669999997,3.9,2.858,3.344833333,3.998,40.04,68.79166667,97.01,21.0,27.25,34.0,950,952.5,960,0,1,0,2016,10,5,9
2016-09-11,14060.0,96.79166667,363,190.25,872,230.25,945,16.0,17.95833333,20.0,0.3,1.6291666669999998,3.5,3.891,4.096208333,4.416,46.26,74.19541667,100.0,22.0,26.95833333,33.0,950,955.4166667000002,960,0,1,0,2016,11,6,9
2016-09-12,11803.0,53.58333333,136,339.2083333,871,286.9583333,943,16.0,17.25,18.0,0.7,2.05,3.7,3.825,4.119291667,4.524,39.08,67.47625,97.27,22.0,28.0,35.0,950,950.0,950,1,0,0,2016,12,0,9
2016-09-13,12920.0,71.08333333,244,257.5833333,844,264.3333333,923,17.0,18.125,19.0,0.5,1.608333333,3.1,4.454,4.6067916669999995,4.819,48.5,74.06583333,100.0,22.0,27.20833333,33.0,950,950.0,950,1,0,0,2016,13,1,9
2016-09-14,12529.0,86.5,438,212.58333330000002,846,234.04166669999998,926,18.0,18.375,20.0,0.3,1.654166667,3.3,4.529,4.780291667,5.0280000000000005,46.88,74.73166667,98.88,22.0,27.20833333,34.0,950,950.0,950,1,0,0,2016,14,2,9
2016-09-15,12736.0,87.95833333,451,221.54166669999998,853,243.08333330000002,924,19.0,19.54166667,21.0,0.3,1.483333333,3.1,4.717,4.981458333,5.279,52.98,79.90458333,100.0,23.0,27.125,33.0,950,950.0,950,1,0,0,2016,15,3,9
2016-09-16,13043.0,82.66666667,388,249.20833330000002,866,255.29166669999998,926,18.0,19.79166667,21.0,0.4,1.3708333330000002,3.1,4.364,4.713625,5.093999999999999,52.36,80.405,100.0,23.0,27.16666667,33.0,950,950.0,950,1,0,1,2016,16,4,9
2016-09-17,12969.0,43.75,115,359.75,915,285.7083333,942,16.0,18.08333333,20.0,0.7,2.104166667,4.3,3.208,3.732375,4.249,39.14,68.21166667,95.1,23.0,28.54166667,36.0,950,950.0,950,0,1,0,2016,17,5,9
2016-09-18,12510.0,66.875,371,302.6666667,925,269.0416667,943,13.0,16.5,19.0,0.9,2.0375,4.1,3.0780000000000003,3.511208333,3.99,30.02,63.59625,93.45,22.0,28.70833333,37.0,950,950.0,950,0,1,0,2016,18,6,9
2016-09-19,12458.0,56.04166667,321,332.3333333,927,275.1666667,940,16.0,17.83333333,20.0,0.8,2.166666667,3.9,3.193,3.594083333,3.968,37.95,66.67666667,96.27,23.0,28.95833333,36.0,950,950.0,950,1,0,0,2016,19,0,9
2016-09-20,12923.0,39.54166667,103,378.1666667,940,288.8333333,955,12.0,16.20833333,20.0,0.7,1.829166667,3.6,2.513,2.802541667,3.654,32.68,66.05208333,100.0,22.0,27.54166667,35.0,950,952.0833332999998,960,1,0,0,2016,20,1,9
2016-09-21,12864.0,45.29166667,122,356.9583333,912,283.125,943,13.0,15.25,16.0,0.8,1.829166667,3.3,2.377,2.831291667,3.342,36.3,63.38416667,91.67,21.0,27.08333333,34.0,950,950.0,950,1,0,0,2016,21,2,9
2016-09-22,13136.0,83.33333333,422,270.5,888,251.625,884,13.0,15.58333333,17.0,0.6,1.6833333330000002,3.4,2.898,3.714333333,4.439,37.81,66.53333333,94.59,21.0,26.58333333,33.0,950,950.0,950,1,0,0,2016,22,3,9
2016-09-23,13328.0,59.125,357,318.875,882,268.7916667,916,14.0,16.0,19.0,0.8,2.454166667,4.9,3.866,4.167708333,4.49,32.3,64.81458333,93.17,21.0,27.66666667,36.0,950,950.0,950,1,0,0,2016,23,4,9
2016-09-24,14660.0,75.91666667,300,156.58333330000002,882,185.91666669999998,902,16.0,17.83333333,19.0,0.5,1.8208333330000002,3.6,3.912,4.357958333,5.024,42.52,73.39041667,99.79,22.0,27.33333333,34.0,950,950.0,950,0,1,0,2016,24,5,9
2016-09-25,12197.0,118.125,442,107.20833329999999,645,186.75,701,18.0,19.25,21.0,0.3,1.5208333330000001,2.5,4.3069999999999995,5.03475,5.989,56.44,83.90916667,100.0,22.0,25.83333333,31.0,950,950.0,950,0,1,0,2016,25,6,9
2016-09-26,11815.0,64.04166667,350,10.70833333,90,69.66666667,395,19.0,19.66666667,21.0,1.5,2.7,4.6,5.073,5.457375,5.897,72.33,94.44875,100.0,22.0,23.83333333,28.0,950,950.0,950,1,0,0,2016,26,0,9
2016-09-27,11995.0,81.95833333,352,7.541666667,68,87.58333333,401,17.0,17.375,19.0,0.4,1.829166667,3.0,4.754,5.075458333,5.575,71.77,92.87875,100.0,20.0,21.83333333,26.0,950,950.8333332999998,960,1,0,0,2016,27,1,9
2016-09-28,12037.0,96.83333333,429,99.83333333,706,145.0,576,16.0,17.79166667,19.0,0.2,1.525,3.3,4.672,5.027,5.37,63.88,87.61083333,100.0,19.0,23.54166667,29.0,950,954.1666667000002,960,1,0,0,2016,28,2,9
2016-09-29,12067.0,67.66666667,415,8.583333332999999,90,74.58333333,491,18.0,18.95833333,20.0,0.1,1.6125,3.6,4.664,5.122375,5.314,61.6,87.05708333,100.0,21.0,24.75,30.0,960,960.0,960,1,0,0,2016,29,3,9
2016-09-30,12145.0,111.41666670000001,419,144.79166669999998,755,199.375,828,16.0,16.66666667,19.0,0.4,1.4458333330000002,2.9,4.2860000000000005,4.476666667,4.667,58.48,83.61166667,100.0,20.0,23.20833333,28.0,950,955.8333332999998,960,1,0,0,2016,30,4,9
2016-10-01,12998.0,115.95833329999999,431,57.0,335,157.41666669999998,683,15.0,16.41666667,18.0,0.2,1.2,2.5,4.5089999999999995,4.7697083330000005,5.033,65.52,85.39583333,100.0,19.0,22.625,27.0,950,950.0,950,0,1,0,2016,1,5,10
2016-10-02,12203.0,94.58333333,425,42.16666667,354,120.75,691,16.0,17.25,19.0,0.0,1.0625,2.7,3.05,3.90575,4.505,61.37,84.83041667,100.0,19.0,23.58333333,29.0,950,950.0,950,0,1,0,2016,2,6,10
2016-10-03,11781.0,56.83333333,367,315.5416667,894,254.125,900,16.0,16.70833333,18.0,0.4,1.1625,2.4,2.7430000000000003,2.929916667,3.377,46.3,78.43458333,100.0,19.0,24.45833333,32.0,950,950.0,950,1,0,0,2016,3,0,10
2016-10-04,11862.0,43.5,120,341.25,899,259.5,886,15.0,16.54166667,18.0,0.9,1.5666666669999998,2.9,3.4160000000000004,3.760875,4.178,38.43,71.64083333,100.0,20.0,26.45833333,35.0,950,950.0,950,1,0,0,2016,4,1,10
2016-10-05,12480.0,74.875,406,262.25,867,235.83333330000002,876,17.0,17.91666667,20.0,0.3,1.65,3.4,3.44,3.796958333,4.157,45.13,74.55458333,100.0,22.0,26.91666667,34.0,950,950.0,950,1,0,0,2016,5,2,10
2016-10-06,12548.0,91.08333333,416,199.25,913,200.20833330000002,886,18.0,19.04166667,20.0,0.7,1.795833333,3.4,3.247,3.455708333,3.6839999999999997,51.18,80.15583333,100.0,21.0,26.45833333,33.0,950,950.0,950,1,0,0,2016,6,3,10
2016-10-07,12344.0,80.29166667,404,246.08333330000002,907,225.41666669999998,877,18.0,18.83333333,21.0,0.4,2.120833333,3.7,2.989,3.700708333,4.824,55.49,84.47833333,100.0,21.0,25.29166667,31.0,950,950.0,950,1,0,0,2016,7,4,10
2016-10-08,13982.0,109.83333329999999,421,41.16666667,273,140.41666669999998,653,16.0,17.25,19.0,0.5,1.841666667,3.6,3.5660000000000003,3.8972916669999997,4.288,61.78,87.9725,100.0,20.0,22.79166667,28.0,950,958.75,960,0,1,0,2016,8,5,10
2016-10-09,11850.0,101.54166670000001,398,127.70833329999999,717,170.41666669999998,694,14.0,15.66666667,17.0,0.3,1.3625,2.8,2.467,2.891916667,3.5389999999999997,52.54,81.11041667,100.0,19.0,22.75,28.0,960,960.0,960,0,1,0,2016,9,6,10
2016-10-10,12567.0,109.45833329999999,409,149.70833330000002,649,185.16666669999998,678,14.0,15.16666667,16.0,0.7,1.6458333330000001,3.1,2.092,2.3658333330000003,2.557,47.19,79.89791667,100.0,18.0,22.75,30.0,950,958.75,960,1,0,0,2016,10,0,10
2016-10-11,12406.0,45.41666667,257,342.9166667,949,254.25,899,12.0,14.41666667,16.0,0.7,1.4583333330000001,3.0,1.6669999999999998,1.9195,2.1590000000000003,37.43,74.39041667,100.0,18.0,23.54166667,31.0,950,956.25,960,1,0,0,2016,11,1,10
2016-10-12,12083.0,35.41666667,96,370.7083333,950,258.9166667,889,13.0,14.45833333,16.0,0.8,1.55,3.0,2.001,2.254291667,2.488,35.84,70.52,100.0,18.0,24.54166667,33.0,950,951.25,960,1,0,0,2016,12,2,10
2016-10-13,12664.0,52.83333333,333,303.125,940,231.875,873,15.0,16.83333333,19.0,0.8,2.45,4.8,2.292,2.789416667,3.307,45.86,77.68333333,100.0,19.0,25.04166667,33.0,950,951.25,960,1,0,0,2016,13,3,10
2016-10-14,12368.0,37.20833333,102,356.0,923,250.58333330000002,866,14.0,15.70833333,18.0,0.8,2.079166667,4.0,2.852,2.9626666669999997,3.26,39.73,74.21541667,100.0,19.0,24.875,33.0,950,951.25,960,1,0,0,2016,14,4,10
2016-10-15,13686.0,36.66666667,100,356.6666667,925,249.25,863,14.0,15.25,16.0,0.9,1.9625,3.9,2.701,2.868125,3.002,40.94,71.6,100.0,19.0,25.0,33.0,950,950.0,950,0,1,0,2016,15,5,10
2016-10-16,12300.0,44.375,261,329.5833333,931,240.79166669999998,863,13.0,14.5,16.0,0.7,1.641666667,3.4,2.285,2.593833333,2.9730000000000003,33.39,67.77708333,99.57,19.0,25.54166667,34.0,950,950.0,950,0,1,0,2016,16,6,10
2016-10-17,12382.0,52.70833333,270,293.2916667,955,229.0,875,7.0,11.625,15.0,0.9,1.7375,3.7,1.8980000000000001,2.027166667,2.283,22.29,57.33791667,87.63,20.0,25.79166667,35.0,950,950.0,950,1,0,0,2016,17,0,10
2016-10-18,12498.0,37.08333333,101,356.4583333,930,246.33333330000002,857,9.0,11.70833333,16.0,0.8,1.6166666669999998,3.3,1.912,2.417625,2.9389999999999996,24.86,55.26791667,84.2,20.0,25.95833333,35.0,950,950.0,950,1,0,0,2016,18,1,10
2016-10-19,12625.0,50.83333333,320,307.8333333,885,230.625,833,14.0,15.0,16.0,0.7,1.795833333,3.7,2.975,3.194666667,3.463,40.83,67.95708333,87.32,20.0,25.41666667,33.0,950,950.0,950,1,0,0,2016,19,2,10
2016-10-20,12524.0,63.375,405,131.6666667,857,134.0416667,702,14.0,15.79166667,18.0,0.8,2.1541666669999997,4.1,2.878,3.4119583330000003,4.051,41.63,75.17541667,100.0,20.0,24.66666667,32.0,950,952.5,960,1,0,0,2016,20,3,10
2016-10-21,12680.0,70.54166667,406,124.25,834,134.33333330000002,680,9.0,11.04166667,17.0,0.2,2.058333333,3.4,2.258,2.788041667,3.7230000000000003,43.28,73.68958333,100.0,16.0,19.75,25.0,960,960.0,960,1,0,0,2016,21,4,10
2016-10-22,13334.0,96.08333333,385,143.25,809,177.16666669999998,678,8.0,9.125,11.0,0.5,1.5583333330000002,2.9,2.359,2.8559583330000002,3.342,45.98,66.10791667,78.52,16.0,19.20833333,24.0,950,958.3333332999998,960,0,1,0,2016,22,5,10
2016-10-23,11238.0,90.875,375,150.5,875,185.20833330000002,774,11.0,13.04166667,16.0,0.8,1.5833333330000001,2.9,3.389,3.741,4.1339999999999995,52.01,75.39791667,100.0,17.0,21.16666667,27.0,950,957.9166667000002,960,0,1,0,2016,23,6,10
2016-10-24,12655.0,59.58333333,227,87.91666667,695,84.41666667,327,15.0,16.25,18.0,0.7,1.925,3.5,3.1860000000000004,3.550583333,3.991,49.97,82.80375,100.0,18.0,23.08333333,30.0,960,960.0,960,1,0,0,2016,24,0,10
2016-10-25,12927.0,91.08333333,377,77.66666667,415,124.875,635,14.0,15.5,17.0,0.8,2.066666667,4.0,3.0239999999999996,3.273166667,3.466,55.06,82.28625,100.0,18.0,22.25,28.0,950,956.25,960,1,0,0,2016,25,1,10
2016-10-26,11801.0,75.20833333,387,215.0,903,182.375,777,14.0,14.66666667,15.0,0.6,1.7375,3.5,2.434,2.8334583330000003,3.216,49.15,79.09166667,100.0,18.0,22.5,29.0,950,955.0,960,1,0,0,2016,26,2,10
2016-10-27,13318.0,58.04166667,324,286.625,907,215.125,788,13.0,13.83333333,15.0,0.7,1.5416666669999999,3.2,1.966,2.363125,2.5639999999999996,47.68,75.80791667,100.0,17.0,22.04166667,29.0,960,960.0,960,1,0,0,2016,27,3,10
2016-10-28,12542.0,35.04166667,99,360.2916667,949,235.91666669999998,835,10.0,11.625,13.0,0.7,1.4625,2.9,1.472,1.7665,2.0909999999999997,37.07,71.63291667,100.0,16.0,21.20833333,29.0,950,959.1666667000002,960,1,0,0,2016,28,4,10
2016-10-29,13364.0,32.79166667,90,355.6666667,941,230.33333330000002,817,11.0,12.66666667,14.0,0.9,1.7875,3.7,1.892,2.341875,2.78,41.57,73.19791667,100.0,16.0,21.66666667,29.0,950,957.9166667000002,960,0,1,0,2016,29,5,10
2016-10-30,12374.0,35.54166667,99,340.0416667,913,224.875,801,12.0,12.54166667,14.0,0.8,1.4916666669999998,3.0,2.6660000000000004,2.852416667,2.9819999999999998,41.4,71.04166667,94.97,17.0,22.25,30.0,950,957.9166667000002,960,0,1,0,2016,30,6,10
2016-10-31,11200.0,33.875,93,343.25,927,224.16666669999998,801,12.0,13.41666667,15.0,0.7,1.6041666669999999,3.3,2.7880000000000003,3.007458333,3.5069999999999997,39.52,70.96958333,94.91,17.0,23.04166667,31.0,950,951.6666667000002,960,1,0,0,2016,31,0,10
2016-11-01,11853.0,37.83333333,105,322.0833333,891,217.75,783,14.0,15.79166667,18.0,0.8,1.8541666669999999,3.8,3.303,3.648791667,4.09,39.83,75.99666667,100.0,18.0,24.58333333,33.0,950,950.0,950,1,0,0,2016,1,1,11
2016-11-02,11836.0,65.66666667,362,212.54166669999998,899,173.16666669999998,750,16.0,17.625,20.0,0.8,2.391666667,4.6,3.516,3.90325,4.505,49.45,81.97833333,100.0,19.0,24.625,32.0,950,950.0,950,1,0,0,2016,2,2,11
2016-11-03,12029.0,89.70833333,379,151.70833330000002,795,153.95833330000002,514,17.0,18.70833333,21.0,0.8,2.191666667,3.6,3.645,4.014333333,4.338,60.71,89.06833333,100.0,20.0,24.08333333,30.0,950,956.6666667000002,960,1,0,0,2016,3,3,11
2016-11-04,11883.0,31.75,205,76.16666667,799,60.375,488,17.0,17.75,19.0,0.6,1.5208333330000001,3.1,3.628,3.930541667,4.173,68.24,91.46791667,100.0,20.0,22.5,27.0,960,960.0,960,1,0,0,2016,4,4,11
2016-11-05,12410.0,73.125,353,113.45833329999999,866,130.3333333,621,16.0,16.79166667,18.0,0.6,2.054166667,3.6,3.324,3.691458333,4.107,64.55,89.20125,100.0,19.0,22.16666667,27.0,950,957.0833332999998,960,0,1,0,2016,5,5,11
2016-11-06,12928.0,68.70833333,344,34.08333333,274,84.375,409,15.0,16.33333333,18.0,0.2,1.145833333,2.2,3.841,4.241041667,4.537,63.87,89.44791667,100.0,18.0,21.58333333,27.0,950,951.6666667000002,960,0,1,0,2016,6,6,11
2016-11-07,10781.0,73.33333333,370,186.29166669999998,837,162.66666669999998,714,15.0,16.5,18.0,0.4,1.120833333,2.0,3.0980000000000003,3.278333333,3.665,60.34,87.89291667,100.0,18.0,22.04166667,27.0,950,950.4166667000002,960,1,0,0,2016,7,0,11
2016-11-08,11630.0,76.54166667,349,52.79166667,310,106.83333329999999,578,13.0,15.0,17.0,0.7,1.2375,2.2,2.924,3.240125,3.417,68.11,92.73208333,100.0,17.0,19.58333333,22.0,950,957.0833332999998,960,1,0,0,2016,8,1,11
2016-11-09,11921.0,48.25,209,1.208333333,10,49.08333333,215,11.0,12.08333333,13.0,1.1,2.675,4.1,2.6060000000000003,2.9148333330000002,3.321,62.54,89.21083333,100.0,15.0,17.45833333,22.0,960,960.0,960,1,0,0,2016,9,2,11
2016-11-10,12228.0,92.45833333,362,37.29166667,257,115.91666670000001,522,11.0,12.70833333,14.0,0.4,1.4625,2.8,3.155,3.3178333330000003,3.4610000000000003,64.64,90.79708333,100.0,15.0,17.75,23.0,960,960.0,960,1,0,0,2016,10,3,11
2016-11-11,11516.0,41.54166667,270,1.75,25,42.83333333,288,13.0,13.04166667,14.0,0.2,1.141666667,2.5,3.3560000000000003,3.554833333,3.93,73.27,94.36083333,100.0,16.0,17.125,21.0,960,960.0,960,1,0,0,2016,11,4,11
2016-11-12,11567.0,40.375,167,0.083333333,1,40.45833333,168,13.0,13.04166667,14.0,0.2,0.879166667,1.9,3.78,3.8658333330000003,3.9330000000000003,85.07,97.37,100.0,15.0,16.5,19.0,960,960.0,960,0,1,0,2016,12,5,11
2016-11-13,10656.0,63.66666667,277,2.833333333,23,65.75,295,11.0,12.20833333,14.0,0.3,1.129166667,2.2,3.475,3.8532916669999997,3.984,80.39,95.66541667,100.0,14.0,16.45833333,20.0,960,960.0,960,0,1,0,2016,13,6,11
2016-11-14,11364.0,71.91666667,276,26.66666667,296,85.41666667,457,11.0,12.625,14.0,0.4,0.916666667,2.2,2.7,3.165083333,3.5189999999999997,59.24,86.71458333,100.0,14.0,18.45833333,25.0,950,955.8333332999998,960,1,0,0,2016,14,0,11
2016-11-15,11671.0,32.29166667,93,347.7083333,945,210.125,768,8.0,10.58333333,13.0,0.9,1.475,2.5,1.249,1.740875,2.639,39.02,72.99916667,100.0,15.0,19.625,27.0,950,957.0833332999998,960,1,0,0,2016,15,1,11
2016-11-16,12293.0,27.16666667,77,374.625,996,215.5,785,3.0,6.666666667,9.0,1.1,1.5666666669999998,2.7,0.9440000000000001,1.058333333,1.3019999999999998,25.61,63.21875,91.97,13.0,18.54166667,28.0,950,950.0,950,1,0,0,2016,16,2,11
2016-11-17,13545.0,30.08333333,87,341.8333333,939,204.25,750,7.0,10.625,15.0,0.8,1.3791666669999998,2.6,1.386,2.180958333,2.792,34.95,70.2125,99.88,14.0,20.625,30.0,950,950.0,950,1,0,0,2016,17,3,11
2016-11-18,13700.0,33.0,93,327.1666667,926,201.91666669999998,746,10.0,12.75,16.0,0.5,2.791666667,5.5,2.051,2.483666667,2.9010000000000002,38.24,72.69166667,100.0,17.0,22.04166667,29.0,950,952.9166667000002,960,1,0,0,2016,18,4,11
2016-11-19,11117.0,48.70833333,304,284.1666667,966,188.08333330000002,764,0.0,2.0,8.0,0.2,2.4,5.1,1.266,1.4912916669999998,2.182,35.43,59.13291667,81.34,10.0,13.625,19.0,960,962.9166667000002,970,0,1,0,2016,19,5,11
2016-11-20,12643.0,27.66666667,80,358.2916667,967,205.91666669999998,757,1.0,4.291666667,7.0,0.5,1.716666667,3.6,1.4169999999999998,1.6740416669999998,2.244,38.34,64.13583333,84.8,9.0,14.875,23.0,960,960.0,960,0,1,0,2016,20,6,11
2016-11-21,10852.0,26.83333333,77,354.5,965,203.04166669999998,749,6.0,8.875,12.0,0.7,1.4875,3.4,1.79,2.195625,2.596,32.7,72.21375,99.51,12.0,18.5,28.0,950,951.25,960,1,0,1,2016,21,0,11
2016-11-22,11472.0,83.91666667,284,92.04166667,467,135.25,601,11.0,12.04166667,15.0,0.8,1.145833333,1.8,2.528,2.81775,3.237,42.72,74.83833333,95.91,15.0,20.45833333,28.0,950,950.0,950,1,0,0,2016,22,1,11
2016-11-23,11840.0,75.41666667,326,122.41666670000001,699,122.41666670000001,557,11.0,12.04166667,14.0,0.1,1.9375,4.3,2.3930000000000002,2.4900833330000003,2.736,53.89,78.89958333,100.0,15.0,19.58333333,25.0,950,955.0,960,1,0,0,2016,23,2,11
2016-11-24,12394.0,85.58333333,337,117.375,634,129.2916667,518,10.0,11.875,14.0,0.3,1.766666667,4.0,1.9709999999999999,2.220708333,2.6439999999999997,43.76,79.70083333,100.0,15.0,19.41666667,27.0,950,957.0833332999998,960,1,0,0,2016,24,3,11
2016-11-25,11943.0,75.29166667,312,138.54166669999998,642,133.7083333,551,8.0,10.25,13.0,0.7,1.775,3.6,1.858,2.035708333,2.4019999999999997,48.69,76.47083333,100.0,14.0,18.45833333,25.0,960,960.0,960,1,0,0,2016,25,4,11
2016-11-26,11374.0,68.70833333,269,51.625,595,81.83333333,290,11.0,12.95833333,14.0,0.5,1.8083333330000002,3.5,2.423,2.620166667,2.747,55.47,87.06791667,100.0,15.0,18.83333333,25.0,960,960.0,960,0,1,0,2016,26,5,11
2016-11-27,13048.0,35.75,239,296.8333333,932,179.33333330000002,719,11.0,12.54166667,14.0,0.8,1.7416666669999998,3.4,2.378,2.539708333,2.707,39.93,78.8175,100.0,15.0,20.5,29.0,940,950.0,960,0,1,0,2016,27,6,11
2016-11-28,10439.0,33.70833333,237,335.4583333,988,195.41666669999998,752,1.0,6.875,12.0,0.5,2.504166667,4.9,0.865,1.4556666669999998,2.568,18.46,50.25291667,84.97,17.0,22.5,31.0,940,941.6666667000002,950,1,0,0,2016,28,0,11
2016-11-29,12185.0,45.70833333,252,267.2083333,975,178.66666669999998,739,2.0,7.0,11.0,0.4,2.058333333,4.0,0.958,1.4630833330000002,2.021,24.1,48.40583333,67.33,17.0,22.54166667,32.0,940,941.25,950,1,0,0,2016,29,1,11
2016-11-30,12402.0,28.58333333,82,350.0416667,978,198.66666669999998,743,-1.0,2.541666667,8.0,1.0,2.441666667,3.8,0.951,1.333625,1.871,25.53,52.65791667,74.27,11.0,16.25,23.0,950,950.0,950,1,0,0,2016,30,2,11
2016-12-01,12222.0,30.625,88,327.75,934,190.95833330000002,717,3.0,7.625,13.0,0.7,1.9958333330000002,3.9,1.766,2.1507083330000003,2.7880000000000003,41.99,70.35083333,100.0,10.0,16.875,25.0,950,950.0,950,1,0,0,2016,1,3,12
2016-12-02,12156.0,81.375,311,97.16666667,500,128.875,552,11.0,13.91666667,16.0,0.4,1.141666667,2.8,2.255,3.269083333,4.165,50.8,84.97333333,100.0,15.0,20.25,28.0,950,950.0,950,1,0,0,2016,2,4,12
2016-12-03,11649.0,46.25,275,2.416666667,32,47.75,296,14.0,14.91666667,16.0,0.3,1.341666667,4.0,3.6489999999999996,4.130291667,4.513,49.94,87.09375,100.0,17.0,20.75,29.0,940,947.9166667000002,950,0,1,0,2016,3,5,12
2016-12-04,11184.0,49.125,236,5.458333333,77,51.41666667,247,9.0,10.95833333,14.0,0.7,1.904166667,3.1,2.784,3.267291667,4.026,85.85,96.98041667,100.0,12.0,14.91666667,17.0,950,950.0,950,0,1,0,2016,4,6,12
2016-12-05,10577.0,27.75,78,343.0,977,193.70833330000002,728,1.0,5.125,9.0,0.8,2.3,3.5,0.746,1.443041667,2.6210000000000004,29.88,70.31166667,100.0,10.0,14.875,23.0,950,950.0,950,1,0,0,2016,5,0,12
2016-12-06,11879.0,31.91666667,261,345.9583333,1002,190.29166669999998,736,0.0,2.666666667,7.0,0.1,1.6875,3.3,0.742,0.9311666670000001,1.168,19.72,50.74416667,78.27,11.0,18.0,29.0,950,950.0,950,1,0,0,2016,6,1,12
2016-12-07,12525.0,39.91666667,280,300.7083333,985,180.91666669999998,732,2.0,4.708333333,9.0,0.0,1.025,3.0,0.8640000000000001,1.045458333,1.305,26.82,58.38,79.14,11.0,17.41666667,27.0,950,950.0,950,1,0,0,2016,7,2,12
2016-12-08,12151.0,28.79166667,96,41.125,440,37.91666667,208,2.0,5.541666667,9.0,0.1,3.166666667,5.0,1.3869999999999998,1.807875,2.102,77.29,90.05833333,100.0,6.0,10.5,13.0,950,957.9166667000002,960,1,0,0,2016,8,3,12
2016-12-09,10566.0,50.79166667,233,82.95833333,730,75.45833333,411,0.0,1.083333333,3.0,0.4,2.3,3.3,1.696,1.849625,2.021,54.53,78.975,96.01,5.0,8.0,15.0,960,961.25,970,1,0,0,2016,9,4,12
2016-12-10,11499.0,59.20833333,278,138.66666669999998,796,102.95833329999999,416,2.0,6.666666667,10.0,0.1,1.4375,3.8,1.798,2.0097083330000003,2.189,55.1,86.17458333,100.0,6.0,12.79166667,22.0,950,959.5833332999998,960,0,1,0,2016,10,5,12
2016-12-11,12111.0,26.79166667,79,337.5833333,948,186.83333330000002,705,9.0,9.75,13.0,0.8,1.258333333,2.0,1.6580000000000001,1.8345416669999999,1.959,32.99,71.14708333,100.0,12.0,19.29166667,30.0,950,950.0,950,0,1,0,2016,11,6,12
2016-12-12,11397.0,28.125,83,337.0833333,950,187.875,709,6.0,8.416666667000001,12.0,0.8,1.6333333330000002,3.0,1.4709999999999999,1.566791667,1.719,31.26,62.36416667,90.88,15.0,20.04166667,29.0,950,950.0,950,1,0,0,2016,12,0,12
2016-12-13,12300.0,25.70833333,75,351.25,979,190.79166669999998,718,2.0,5.291666667,10.0,0.5,1.733333333,3.6,1.1740000000000002,1.31775,1.462,19.96,47.95083333,77.04,16.0,21.16666667,31.0,950,950.0,950,1,0,0,2016,13,1,12
2016-12-14,12286.0,29.45833333,86,332.5,950,187.58333330000002,709,5.0,8.0,12.0,0.2,1.141666667,2.9,1.359,1.503375,1.66,34.6,63.56833333,98.63,15.0,19.375,28.0,950,954.1666667000002,960,1,0,0,2016,14,2,12
2016-12-15,11721.0,27.20833333,96,61.70833333,629,39.83333333,229,9.0,11.20833333,13.0,0.1,1.425,3.7,1.5919999999999999,1.9097083330000002,2.2880000000000003,55.67,86.61333333,100.0,13.0,17.29166667,24.0,960,960.0,960,1,0,0,2016,15,3,12
2016-12-16,11151.0,27.08333333,79,333.25,946,184.91666669999998,699,9.0,11.0,14.0,0.4,1.191666667,2.3,1.8840000000000001,2.091708333,2.289,30.2,69.69916667,100.0,14.0,21.375,32.0,950,950.0,950,1,0,0,2016,16,4,12
